frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
155,make slow circular sweeps until moving anatomy appears,2,frames/frame_000155.png,-0.583194,0.134654,0.076060,-0.572728,-0.449764,0.388313,0.564719,-93.481848,-3.622674,72.876105
156,make slow circular sweeps until moving anatomy appears,2,frames/frame_000156.png,-0.584620,0.132006,0.076305,-0.575446,-0.446912,0.394792,0.559706,-93.543295,-2.631660,73.194577
157,make slow circular sweeps until moving anatomy appears,2,frames/frame_000157.png,-0.583189,0.134639,0.075956,-0.580377,-0.441241,0.398147,0.556730,-93.617174,-1.670618,72.920635
158,make slow circular sweeps until moving anatomy appears,2,frames/frame_000158.png,-0.583171,0.134632,0.075615,-0.591845,-0.425354,0.416186,0.543676,-93.579881,1.726318,73.030653
159,make slow circular sweeps until moving anatomy appears,2,frames/frame_000159.png,-0.583272,0.134499,0.075692,-0.597854,-0.416038,0.426633,0.536160,-93.506384,3.669576,73.118828
160,make slow circular sweeps until moving anatomy appears,2,frames/frame_000160.png,-0.583418,0.134496,0.075872,-0.603782,-0.406343,0.436856,0.528668,-93.418040,5.617720,73.173537
161,make slow circular sweeps until moving anatomy appears,2,frames/frame_000161.png,-0.583527,0.134511,0.076015,-0.609703,-0.396464,0.446683,0.521108,-93.345040,7.555501,73.196429
162,make slow circular sweeps until moving anatomy appears,2,frames/frame_000162.png,-0.583455,0.134554,0.076070,-0.615544,-0.386594,0.456055,0.513483,-93.295194,9.463868,73.198783
163,make slow circular sweeps until moving anatomy appears,2,frames/frame_000163.png,-0.584760,0.132049,0.076409,-0.620148,-0.378357,0.466309,0.504795,-93.243342,11.325156,73.480614
164,make slow circular sweeps until moving anatomy appears,2,frames/frame_000164.png,-0.584904,0.132008,0.076759,0.625690,0.368233,-0.475479,-0.496827,-93.189980,13.244611,73.488426
165,make slow circular sweeps until moving anatomy appears,2,frames/frame_000165.png,-0.583613,0.134584,0.076653,0.629510,0.361489,-0.478777,-0.493778,-93.188397,14.229063,73.197958
166,make slow circular sweeps until moving anatomy appears,2,frames/frame_000166.png,-0.585168,0.131832,0.076976,0.633830,0.353370,-0.488832,-0.484183,-93.175607,16.109893,73.532149
167,make slow circular sweeps until moving anatomy appears,2,frames/frame_000167.png,-0.583747,0.134432,0.076601,0.640154,0.342180,-0.495979,-0.476572,-93.240841,17.990470,73.266955
168,make slow circular sweeps until moving anatomy appears,2,frames/frame_000168.png,-0.583627,0.134430,0.076374,0.652706,0.317844,-0.516727,-0.453810,-93.362142,22.709582,73.374273
169,make slow circular sweeps until moving anatomy appears,2,frames/frame_000169.png,-0.583607,0.134429,0.076373,0.655024,0.312986,-0.520723,-0.449256,-93.381397,23.637556,73.396382
170,make slow circular sweeps until moving anatomy appears,2,frames/frame_000170.png,-0.583612,0.134456,0.076429,0.659569,0.303026,-0.528761,-0.439950,-93.412198,25.523196,73.442050
171,make slow circular sweeps until moving anatomy appears,2,frames/frame_000171.png,-0.583609,0.134398,0.076473,0.663412,0.294245,-0.535790,-0.431548,-93.441160,27.189642,73.495488
172,make slow circular sweeps until moving anatomy appears,2,frames/frame_000172.png,-0.583711,0.134354,0.076606,0.666417,0.286957,-0.541464,-0.424690,-93.453374,28.551341,73.536087
173,make slow circular sweeps until moving anatomy appears,2,frames/frame_000173.png,-0.583783,0.134346,0.076709,0.668748,0.281097,-0.545932,-0.419188,-93.461504,29.637893,73.566789
174,make slow circular sweeps until moving anatomy appears,2,frames/frame_000174.png,-0.583782,0.134384,0.076710,0.669791,0.278492,-0.547851,-0.416751,-93.469963,30.117068,73.574002
175,make slow circular sweeps until moving anatomy appears,2,frames/frame_000175.png,-0.585145,0.131801,0.076956,0.670684,0.275966,-0.552118,-0.411329,-93.471005,30.901798,73.895295
176,make slow circular sweeps until moving anatomy appears,2,frames/frame_000176.png,-0.583814,0.134272,0.076775,0.672852,0.270625,-0.553732,-0.409161,-93.495236,31.580800,73.616868
177,make slow circular sweeps until moving anatomy appears,2,frames/frame_000177.png,-0.583879,0.134080,0.076757,0.673712,0.268167,-0.555461,-0.407015,-93.489173,32.015311,73.621172
178,make slow circular sweeps until moving anatomy appears,2,frames/frame_000178.png,-0.583323,0.134149,0.075883,0.679553,0.251521,-0.566183,-0.392915,-93.501878,34.879360,73.547114
179,make slow circular sweeps until moving anatomy appears,2,frames/frame_000179.png,-0.583254,0.134190,0.075782,0.681277,0.246234,-0.569653,-0.388234,-93.501932,35.802282,73.545602
180,make slow circular sweeps until moving anatomy appears,2,frames/frame_000180.png,-0.583112,0.134216,0.075680,0.684693,0.235105,-0.576937,-0.378239,-93.491667,37.748541,73.563050
181,make slow circular sweeps until moving anatomy appears,2,frames/frame_000181.png,-0.582988,0.134150,0.075594,0.687745,0.224394,-0.583884,-0.368419,-93.475576,39.626811,73.600833
182,make slow circular sweeps until moving anatomy appears,2,frames/frame_000182.png,-0.582938,0.134099,0.075584,0.689232,0.218796,-0.587449,-0.363305,-93.460281,40.601804,73.623992
183,make slow circular sweeps until moving anatomy appears,2,frames/frame_000183.png,-0.582786,0.133985,0.075504,0.692119,0.207467,-0.594444,-0.352938,-93.436028,42.563399,73.662014
184,make slow circular sweeps until moving anatomy appears,2,frames/frame_000184.png,-0.582720,0.133743,0.075420,0.694877,0.196426,-0.600931,-0.342700,-93.444474,44.468478,73.674709
185,make slow circular sweeps until moving anatomy appears,2,frames/frame_000185.png,-0.582816,0.133442,0.075638,0.697524,0.185454,-0.607167,-0.332288,-93.478372,46.367369,73.679234
186,make slow circular sweeps until moving anatomy appears,2,frames/frame_000186.png,-0.582927,0.133237,0.075933,0.699974,0.174271,-0.613327,-0.321708,-93.504069,48.287902,73.685003
187,make slow circular sweeps until moving anatomy appears,2,frames/frame_000187.png,-0.584114,0.130494,0.075915,0.701549,0.167381,-0.618624,-0.311637,-93.585439,49.788410,73.942578
188,make slow circular sweeps until moving anatomy appears,2,frames/frame_000188.png,-0.582542,0.132543,0.075332,0.704955,0.152287,-0.624512,-0.299718,-93.763289,52.112706,73.580878
189,make slow circular sweeps until moving anatomy appears,2,frames/frame_000189.png,-0.582748,0.132280,0.075601,0.705673,0.147368,-0.627159,-0.294925,-93.748635,52.959774,73.616458
190,make slow circular sweeps until moving anatomy appears,2,frames/frame_000190.png,-0.582810,0.132285,0.075753,0.706430,0.142352,-0.629616,-0.290304,-93.748234,53.794926,73.613539
191,make slow circular sweeps until moving anatomy appears,2,frames/frame_000191.png,-0.582835,0.132333,0.075380,0.707452,0.136922,-0.631839,-0.285560,-93.814014,54.665709,73.520074
192,make slow circular sweeps until moving anatomy appears,2,frames/frame_000192.png,-0.582897,0.132344,0.075167,0.707959,0.134241,-0.632898,-0.283220,-93.853168,55.093974,73.466917
193,make slow circular sweeps until moving anatomy appears,2,frames/frame_000193.png,-0.582939,0.132302,0.074783,0.708972,0.129315,-0.634787,-0.278715,-93.960376,55.894654,73.351350
194,make slow circular sweeps until moving anatomy appears,2,frames/frame_000194.png,-0.583359,0.132171,0.074640,0.709678,0.124559,-0.636776,-0.274517,-93.997450,56.660054,73.292572
195,make slow circular sweeps until moving anatomy appears,2,frames/frame_000195.png,-0.585312,0.129185,0.074663,0.709939,0.122691,-0.639143,-0.269126,-94.047144,57.295401,73.563076
196,make slow circular sweeps until moving anatomy appears,2,frames/frame_000196.png,-0.584301,0.131586,0.074479,0.710592,0.118734,-0.639410,-0.268544,-94.082468,57.666493,73.253047
197,make slow circular sweeps until moving anatomy appears,2,frames/frame_000197.png,-0.584981,0.131212,0.074354,0.711195,0.115391,-0.640846,-0.264959,-94.166346,58.253605,73.208460
198,make slow circular sweeps until moving anatomy appears,2,frames/frame_000198.png,-0.586698,0.130594,0.073821,0.712576,0.107649,-0.643867,-0.257066,-94.383048,59.571574,73.044966
199,make slow circular sweeps until moving anatomy appears,2,frames/frame_000199.png,-0.587018,0.130397,0.073816,0.712711,0.106569,-0.644377,-0.255861,-94.399719,59.765891,73.044666
200,make slow circular sweeps until moving anatomy appears,2,frames/frame_000200.png,-0.587499,0.130183,0.073646,0.713032,0.104439,-0.645209,-0.253738,-94.449612,60.124462,73.004737
201,make slow circular sweeps until moving anatomy appears,2,frames/frame_000201.png,-0.589243,0.127594,0.073447,0.713049,0.104348,-0.646381,-0.250728,-94.487966,60.397862,73.220445
202,make slow circular sweeps until moving anatomy appears,2,frames/frame_000202.png,-0.588152,0.130241,0.073145,0.713477,0.101138,-0.646132,-0.251466,-94.503394,60.590830,72.877766
203,make slow circular sweeps until moving anatomy appears,2,frames/frame_000203.png,-0.588662,0.130065,0.072808,0.713594,0.099086,-0.646684,-0.250532,-94.481445,60.843263,72.812903
204,make slow circular sweeps until moving anatomy appears,2,frames/frame_000204.png,-0.589076,0.130004,0.072446,0.713584,0.096605,-0.647064,-0.250547,-94.392422,61.052113,72.697703
205,make slow circular sweeps until moving anatomy appears,2,frames/frame_000205.png,-0.590574,0.127369,0.072350,0.713293,0.097214,-0.647690,-0.249522,-94.328452,61.100703,72.900765
206,make slow circular sweeps until moving anatomy appears,2,frames/frame_000206.png,-0.591094,0.127362,0.072031,0.713190,0.093661,-0.647758,-0.250991,-94.155309,61.274668,72.656048
207,make slow circular sweeps until moving anatomy appears,2,frames/frame_000207.png,-0.590329,0.129863,0.071600,0.713297,0.088091,-0.647303,-0.253862,-93.976715,61.487504,72.130260
208,make slow circular sweeps until moving anatomy appears,2,frames/frame_000208.png,-0.591521,0.129248,0.070928,0.713140,0.080878,-0.647505,-0.256177,-93.678083,61.895022,71.639312
209,make slow circular sweeps until moving anatomy appears,2,frames/frame_000209.png,-0.591888,0.129011,0.070646,0.713240,0.079101,-0.647361,-0.256818,-93.654010,61.984276,71.462680
210,make slow circular sweeps until moving anatomy appears,2,frames/frame_000210.png,-0.593556,0.126127,0.070460,0.713140,0.079511,-0.647885,-0.255643,-93.643948,62.056922,71.608536
211,make slow circular sweeps until moving anatomy appears,2,frames/frame_000211.png,-0.592356,0.128535,0.069876,0.713665,0.075982,-0.647171,-0.257058,-93.711642,62.210113,71.129606
212,make slow circular sweeps until moving anatomy appears,2,frames/frame_000212.png,-0.592435,0.128415,0.069733,0.713743,0.075211,-0.647206,-0.256979,-93.718933,62.278938,71.066217
213,make slow circular sweeps until moving anatomy appears,2,frames/frame_000213.png,-0.592630,0.128141,0.069449,0.713823,0.073647,-0.647287,-0.257008,-93.705052,62.404554,70.950207
214,make slow circular sweeps until moving anatomy appears,2,frames/frame_000214.png,-0.594347,0.125144,0.069441,0.713430,0.073794,-0.648075,-0.256070,-93.581373,62.488547,71.167923
215,make slow circular sweeps until moving anatomy appears,2,frames/frame_000215.png,-0.593212,0.127512,0.069080,0.713403,0.070033,-0.647666,-0.258224,-93.452048,62.613769,70.803583
216,make slow circular sweeps until moving anatomy appears,2,frames/frame_000216.png,-0.593226,0.127485,0.068926,0.713296,0.069227,-0.647713,-0.258620,-93.389937,62.649790,70.765702
217,make slow circular sweeps until moving anatomy appears,2,frames/frame_000217.png,-0.593294,0.127310,0.068683,0.713038,0.067884,-0.647932,-0.259138,-93.260525,62.724993,70.740966
218,make slow circular sweeps until moving anatomy appears,2,frames/frame_000218.png,-0.594784,0.124435,0.068372,0.712409,0.067476,-0.648857,-0.258660,-93.032075,62.822539,70.978586
219,make slow circular sweeps until moving anatomy appears,3,frames/frame_000219.png,-0.593418,0.127047,0.068133,0.712583,0.065210,-0.648270,-0.260229,-93.023333,62.867317,70.666009
220,make slow circular sweeps until moving anatomy appears,3,frames/frame_000220.png,-0.593485,0.126969,0.068077,0.712435,0.064614,-0.648412,-0.260428,-92.954609,62.904498,70.669093
221,make slow circular sweeps until moving anatomy appears,3,frames/frame_000221.png,-0.593499,0.127057,0.068194,0.712255,0.063997,-0.648571,-0.260679,-92.873337,62.939941,70.678533
222,make slow circular sweeps until moving anatomy appears,3,frames/frame_000222.png,-0.593503,0.127246,0.068377,0.712073,0.063369,-0.648731,-0.260930,-92.791506,62.976251,70.687594
223,make slow circular sweeps until moving anatomy appears,4,frames/frame_000223.png,-0.594860,0.124730,0.068553,0.711820,0.065051,-0.649368,-0.259620,-92.753284,62.959862,70.977141
224,make slow circular sweeps until moving anatomy appears,4,frames/frame_000224.png,-0.593455,0.127401,0.068251,0.712040,0.062880,-0.648689,-0.261243,-92.765262,62.990430,70.646796
225,make slow circular sweeps until moving anatomy appears,4,frames/frame_000225.png,-0.593470,0.127195,0.067993,0.712103,0.062853,-0.648623,-0.261241,-92.787095,62.990794,70.622786
226,make slow circular sweeps until moving anatomy appears,5,frames/frame_000226.png,-0.593512,0.127064,0.067967,0.712082,0.062861,-0.648649,-0.261231,-92.780040,62.991676,70.631409
227,make slow circular sweeps until moving anatomy appears,5,frames/frame_000227.png,-0.594862,0.124457,0.068174,0.711830,0.064506,-0.649354,-0.259762,-92.742412,62.992455,70.931294
228,make slow circular sweeps until moving anatomy appears,6,frames/frame_000228.png,-0.593549,0.127007,0.067613,0.712199,0.062234,-0.648825,-0.260626,-92.811941,63.093442,70.601234
229,make slow circular sweeps until moving anatomy appears,6,frames/frame_000229.png,-0.593701,0.126868,0.067103,0.712434,0.062031,-0.648794,-0.260108,-92.895880,63.148096,70.545721
230,make slow circular sweeps until moving anatomy appears,6,frames/frame_000230.png,-0.594241,0.126672,0.066906,0.712437,0.061593,-0.649100,-0.259440,-92.892818,63.243300,70.571483
231,make slow circular sweeps until moving anatomy appears,6,frames/frame_000231.png,-0.594676,0.126555,0.066608,0.712519,0.061183,-0.649326,-0.258744,-92.919242,63.335936,70.572272
232,make slow circular sweeps until moving anatomy appears,7,frames/frame_000232.png,-0.594906,0.126583,0.066429,0.712565,0.060914,-0.649428,-0.258426,-92.932369,63.384872,70.565002
233,make slow circular sweeps until moving anatomy appears,7,frames/frame_000233.png,-0.595316,0.126721,0.066042,0.712667,0.060440,-0.649607,-0.257804,-92.964377,63.475642,70.548512
234,make slow circular sweeps until moving anatomy appears,7,frames/frame_000234.png,-0.595791,0.126547,0.065689,0.712761,0.059916,-0.649833,-0.257098,-92.993222,63.578186,70.538483
235,make slow circular sweeps until moving anatomy appears,7,frames/frame_000235.png,-0.596287,0.126194,0.065278,0.712938,0.058927,-0.650004,-0.256402,-93.042933,63.715596,70.468826
236,make slow circular sweeps until moving anatomy appears,8,frames/frame_000236.png,-0.598123,0.123082,0.064918,0.713016,0.059285,-0.650784,-0.254114,-93.101120,63.884482,70.638607
237,make slow circular sweeps until moving anatomy appears,8,frames/frame_000237.png,-0.598282,0.122926,0.064635,0.713178,0.058334,-0.650818,-0.253794,-93.143398,63.986094,70.546714
238,make slow circular sweeps until moving anatomy appears,8,frames/frame_000238.png,-0.599139,0.122024,0.063704,0.712981,0.053992,-0.650922,-0.255038,-92.969732,64.243575,70.259704
239,make slow circular sweeps until moving anatomy appears,8,frames/frame_000239.png,-0.598087,0.124318,0.063282,0.712844,0.050601,-0.650470,-0.257256,-92.834018,64.333904,69.927041
240,make slow circular sweeps until moving anatomy appears,8,frames/frame_000240.png,-0.598306,0.124063,0.062831,0.712611,0.049381,-0.650636,-0.257722,-92.720176,64.401959,69.901602
241,make slow circular sweeps until moving anatomy appears,8,frames/frame_000241.png,-0.598768,0.123809,0.062495,0.712259,0.048109,-0.651117,-0.257719,-92.565422,64.519388,69.953834
242,make slow circular sweeps until moving anatomy appears,8,frames/frame_000242.png,-0.599035,0.123785,0.062367,0.712089,0.047530,-0.651400,-0.257581,-92.492109,64.585173,69.992340
243,make slow circular sweeps until moving anatomy appears,7,frames/frame_000243.png,-0.599330,0.123735,0.062052,0.711840,0.046728,-0.651943,-0.257041,-92.387852,64.707194,70.078756
244,make slow circular sweeps until moving anatomy appears,7,frames/frame_000244.png,-0.600770,0.120977,0.061758,0.711608,0.048206,-0.652903,-0.254965,-92.342721,64.775006,70.424729
245,make slow circular sweeps until moving anatomy appears,7,frames/frame_000245.png,-0.599524,0.123513,0.061547,0.711632,0.046138,-0.652583,-0.256099,-92.305327,64.845588,70.195634
